"flight_no","day_of_week","fare_conditions","max_price","min_price","avg_price"
"PG0231","Thursday ","Economy",6900.0,6300.0,6351.59
"PG0231","Monday   ","Economy",6900.0,6300.0,6351.59
"PG0231","Wednesday","Economy",6900.0,6300.0,6351.59
"PG0231","Friday   ","Economy",6900.0,6300.0,6351.59
"PG0231","Saturday ","Economy",6900.0,6300.0,6351.59
"PG0231","Sunday   ","Economy",6900.0,6300.0,6351.59
"PG0231","Tuesday  ","Economy",6900.0,6300.0,6351.59
"PG0232","Thursday ","Business",18800.0,18800.0,18800.0
"PG0232","Wednesday","Business",18800.0,18800.0,18800.0
"PG0232","Tuesday  ","Business",18800.0,18800.0,18800.0
"PG0232","Saturday ","Business",18800.0,18800.0,18800.0
"PG0232","Monday   ","Business",18800.0,18800.0,18800.0
"PG0232","Friday   ","Business",18800.0,18800.0,18800.0
"PG0232","Sunday   ","Business",18800.0,18800.0,18800.0
"PG0232","Saturday ","Economy",6900.0,6300.0,6341.52
"PG0232","Tuesday  ","Economy",6900.0,6300.0,6341.52
"PG0232","Friday   ","Economy",6900.0,6300.0,6341.52
"PG0232","Thursday ","Economy",6900.0,6300.0,6341.52
"PG0232","Monday   ","Economy",6900.0,6300.0,6341.52
"PG0232","Sunday   ","Economy",6900.0,6300.0,6341.52
"PG0232","Wednesday","Economy",6900.0,6300.0,6341.52
"PG0233","Tuesday  ","Business",9900.0,9900.0,9900.0
"PG0233","Thursday ","Business",9900.0,9900.0,9900.0
"PG0233","Monday   ","Business",9900.0,9900.0,9900.0
"PG0233","Sunday   ","Business",9900.0,9900.0,9900.0
"PG0233","Wednesday","Business",9900.0,9900.0,9900.0
"PG0233","Saturday ","Business",9900.0,9900.0,9900.0
"PG0233","Friday   ","Business",9900.0,9900.0,9900.0
"PG0233","Wednesday","Economy",3600.0,3300.0,3318.17
"PG0233","Thursday ","Economy",3600.0,3300.0,3318.17
"PG0233","Friday   ","Economy",3600.0,3300.0,3318.17
"PG0233","Sunday   ","Economy",3600.0,3300.0,3318.17
"PG0233","Saturday ","Economy",3600.0,3300.0,3318.17
"PG0233","Tuesday  ","Economy",3600.0,3300.0,3318.17
"PG0233","Monday   ","Economy",3600.0,3300.0,3318.17
"PG0237","Tuesday  ","Business",9900.0,9900.0,9900.0
"PG0237","Thursday ","Business",9900.0,9900.0,9900.0
"PG0237","Saturday ","Business",9900.0,9900.0,9900.0
"PG0237","Friday   ","Business",9900.0,9900.0,9900.0
"PG0237","Monday   ","Business",9900.0,9900.0,9900.0
"PG0237","Wednesday","Business",9900.0,9900.0,9900.0
"PG0237","Sunday   ","Business",9900.0,9900.0,9900.0
"PG0237","Monday   ","Economy",3600.0,3300.0,3318.4
"PG0237","Wednesday","Economy",3600.0,3300.0,3318.4
"PG0237","Tuesday  ","Economy",3600.0,3300.0,3318.4
"PG0237","Thursday ","Economy",3600.0,3300.0,3318.4
"PG0237","Sunday   ","Economy",3600.0,3300.0,3318.4
"PG0237","Saturday ","Economy",3600.0,3300.0,3318.4
"PG0237","Friday   ","Economy",3600.0,3300.0,3318.4
"PG0239","Tuesday  ","Business",57200.0,57200.0,57200.0
"PG0239","Sunday   ","Business",57200.0,57200.0,57200.0
"PG0239","Thursday ","Business",57200.0,57200.0,57200.0
"PG0239","Monday   ","Business",57200.0,57200.0,57200.0
"PG0239","Saturday ","Business",57200.0,57200.0,57200.0
"PG0239","Friday   ","Business",57200.0,57200.0,57200.0
"PG0239","Wednesday","Business",57200.0,57200.0,57200.0
"PG0239","Sunday   ","Economy",21000.0,19100.0,19222.63
"PG0239","Thursday ","Economy",21000.0,19100.0,19222.63
"PG0239","Tuesday  ","Economy",21000.0,19100.0,19222.63
"PG0239","Wednesday","Economy",21000.0,19100.0,19222.63
"PG0239","Monday   ","Economy",21000.0,19100.0,19222.63
"PG0239","Saturday ","Economy",21000.0,19100.0,19222.63
"PG0239","Friday   ","Economy",21000.0,19100.0,19222.63
"PG0240","Tuesday  ","Business",57200.0,57200.0,57200.0
"PG0240","Friday   ","Business",57200.0,57200.0,57200.0
"PG0240","Monday   ","Business",57200.0,57200.0,57200.0
"PG0240","Sunday   ","Business",57200.0,57200.0,57200.0
"PG0240","Wednesday","Business",57200.0,57200.0,57200.0
"PG0240","Saturday ","Business",57200.0,57200.0,57200.0
"PG0240","Thursday ","Business",57200.0,57200.0,57200.0
"PG0240","Monday   ","Economy",21000.0,19100.0,19214.34
"PG0240","Wednesday","Economy",21000.0,19100.0,19214.34
"PG0240","Thursday ","Economy",21000.0,19100.0,19214.34
"PG0240","Sunday   ","Economy",21000.0,19100.0,19214.34
"PG0240","Tuesday  ","Economy",21000.0,19100.0,19214.34
"PG0240","Friday   ","Economy",21000.0,19100.0,19214.34
"PG0240","Saturday ","Economy",21000.0,19100.0,19214.34
"PG0241","Thursday ","Business",18500.0,18500.0,18500.0
"PG0241","Friday   ","Business",18500.0,18500.0,18500.0
"PG0241","Tuesday  ","Business",18500.0,18500.0,18500.0
"PG0241","Monday   ","Business",18500.0,18500.0,18500.0
"PG0241","Wednesday","Business",18500.0,18500.0,18500.0
"PG0241","Saturday ","Business",18500.0,18500.0,18500.0
"PG0241","Sunday   ","Business",18500.0,18500.0,18500.0
"PG0241","Monday   ","Economy",6800.0,6200.0,6237.22
"PG0241","Saturday ","Economy",6800.0,6200.0,6237.22
"PG0241","Friday   ","Economy",6800.0,6200.0,6237.22
"PG0241","Tuesday  ","Economy",6800.0,6200.0,6237.22
"PG0241","Sunday   ","Economy",6800.0,6200.0,6237.22
"PG0241","Wednesday","Economy",6800.0,6200.0,6237.22
"PG0241","Thursday ","Economy",6800.0,6200.0,6237.22
"PG0242","Monday   ","Business",18500.0,18500.0,18500.0
"PG0242","Saturday ","Business",18500.0,18500.0,18500.0
"PG0242","Tuesday  ","Business",18500.0,18500.0,18500.0
"PG0242","Wednesday","Business",18500.0,18500.0,18500.0
"PG0242","Friday   ","Business",18500.0,18500.0,18500.0
"PG0242","Sunday   ","Business",18500.0,18500.0,18500.0
"PG0242","Thursday ","Business",18500.0,18500.0,18500.0
"PG0242","Sunday   ","Economy",6800.0,6200.0,6235.72
"PG0242","Monday   ","Economy",6800.0,6200.0,6235.72
"PG0242","Wednesday","Economy",6800.0,6200.0,6235.72
"PG0242","Friday   ","Economy",6800.0,6200.0,6235.72
"PG0242","Saturday ","Economy",6800.0,6200.0,6235.72
"PG0242","Thursday ","Economy",6800.0,6200.0,6235.72
"PG0242","Tuesday  ","Economy",6800.0,6200.0,6235.72
"PG0243","Thursday ","Business",145300.0,145300.0,145300.0
"PG0243","Sunday   ","Business",145300.0,145300.0,145300.0
"PG0243","Friday   ","Business",145300.0,145300.0,145300.0
"PG0243","Tuesday  ","Business",145300.0,145300.0,145300.0
"PG0243","Monday   ","Business",145300.0,145300.0,145300.0
"PG0243","Wednesday","Business",145300.0,145300.0,145300.0
"PG0243","Saturday ","Business",145300.0,145300.0,145300.0
"PG0243","Tuesday  ","Economy",53300.0,48400.0,48601.5
"PG0243","Monday   ","Economy",53300.0,48400.0,48601.5
"PG0243","Friday   ","Economy",53300.0,48400.0,48601.5
"PG0243","Saturday ","Economy",53300.0,48400.0,48601.5
"PG0243","Sunday   ","Economy",53300.0,48400.0,48601.5
"PG0243","Thursday ","Economy",53300.0,48400.0,48601.5
"PG0243","Wednesday","Economy",53300.0,48400.0,48601.5
"PG0244","Saturday ","Business",145300.0,145300.0,145300.0
"PG0244","Wednesday","Business",145300.0,145300.0,145300.0
"PG0244","Friday   ","Business",145300.0,145300.0,145300.0
"PG0244","Tuesday  ","Business",145300.0,145300.0,145300.0
"PG0244","Sunday   ","Business",145300.0,145300.0,145300.0
"PG0244","Thursday ","Business",145300.0,145300.0,145300.0
"PG0244","Monday   ","Business",145300.0,145300.0,145300.0
"PG0244","Wednesday","Economy",53300.0,48400.0,48588.46
"PG0244","Sunday   ","Economy",53300.0,48400.0,48588.46
"PG0244","Tuesday  ","Economy",53300.0,48400.0,48588.46
"PG0244","Thursday ","Economy",53300.0,48400.0,48588.46
"PG0244","Saturday ","Economy",53300.0,48400.0,48588.46
"PG0244","Friday   ","Economy",53300.0,48400.0,48588.46
"PG0244","Monday   ","Economy",53300.0,48400.0,48588.46
"PG0247","Wednesday","Economy",15900.0,14500.0,14575.49
"PG0247","Monday   ","Economy",15900.0,14500.0,14575.49
"PG0247","Saturday ","Economy",15900.0,14500.0,14575.49
"PG0248","Thursday ","Economy",15900.0,14500.0,14595.15
"PG0248","Monday   ","Economy",15900.0,14500.0,14595.15
"PG0248","Saturday ","Economy",15900.0,14500.0,14595.15
"PG0249","Friday   ","Economy",13300.0,12100.0,12198.53
"PG0249","Sunday   ","Economy",13300.0,12100.0,12198.53
"PG0249","Tuesday  ","Economy",13300.0,12100.0,12198.53
"PG0250","Thursday ","Economy",13300.0,12100.0,12202.35
"PG0250","Tuesday  ","Economy",13300.0,12100.0,12202.35
"PG0250","Saturday ","Economy",13300.0,12100.0,12202.35
"PG0251","Friday   ","Business",36600.0,36600.0,36600.0
"PG0251","Thursday ","Business",36600.0,36600.0,36600.0
"PG0251","Tuesday  ","Business",36600.0,36600.0,36600.0
"PG0251","Sunday   ","Business",36600.0,36600.0,36600.0
"PG0251","Saturday ","Business",36600.0,36600.0,36600.0
"PG0251","Wednesday","Business",36600.0,36600.0,36600.0
"PG0251","Monday   ","Business",36600.0,36600.0,36600.0
"PG0251","Saturday ","Economy",13400.0,12200.0,12262.63
"PG0251","Monday   ","Economy",13400.0,12200.0,12262.63
"PG0251","Wednesday","Economy",13400.0,12200.0,12262.63
"PG0251","Friday   ","Economy",13400.0,12200.0,12262.63
"PG0251","Thursday ","Economy",13400.0,12200.0,12262.63
"PG0251","Sunday   ","Economy",13400.0,12200.0,12262.63
"PG0251","Tuesday  ","Economy",13400.0,12200.0,12262.63
"PG0252","Saturday ","Business",36600.0,36600.0,36600.0
"PG0252","Monday   ","Business",36600.0,36600.0,36600.0
"PG0252","Tuesday  ","Business",36600.0,36600.0,36600.0
"PG0252","Sunday   ","Business",36600.0,36600.0,36600.0
"PG0252","Wednesday","Business",36600.0,36600.0,36600.0
"PG0252","Friday   ","Business",36600.0,36600.0,36600.0
"PG0252","Thursday ","Business",36600.0,36600.0,36600.0
"PG0252","Tuesday  ","Economy",13400.0,12200.0,12261.27
"PG0252","Thursday ","Economy",13400.0,12200.0,12261.27
"PG0252","Sunday   ","Economy",13400.0,12200.0,12261.27
"PG0252","Monday   ","Economy",13400.0,12200.0,12261.27
"PG0252","Saturday ","Economy",13400.0,12200.0,12261.27
"PG0252","Wednesday","Economy",13400.0,12200.0,12261.27
"PG0252","Friday   ","Economy",13400.0,12200.0,12261.27
"PG0253","Wednesday","Economy",3400.0,3100.0,3123.11
"PG0253","Tuesday  ","Economy",3400.0,3100.0,3123.11
"PG0253","Thursday ","Economy",3400.0,3100.0,3123.11
"PG0253","Monday   ","Economy",3400.0,3100.0,3123.11
"PG0253","Friday   ","Economy",3400.0,3100.0,3123.11
"PG0253","Sunday   ","Economy",3400.0,3100.0,3123.11
"PG0253","Saturday ","Economy",3400.0,3100.0,3123.11
"PG0254","Saturday ","Economy",3400.0,3100.0,3122.51
"PG0254","Tuesday  ","Economy",3400.0,3100.0,3122.51
"PG0254","Sunday   ","Economy",3400.0,3100.0,3122.51
"PG0254","Thursday ","Economy",3400.0,3100.0,3122.51
"PG0254","Monday   ","Economy",3400.0,3100.0,3122.51
"PG0254","Friday   ","Economy",3400.0,3100.0,3122.51
"PG0254","Wednesday","Economy",3400.0,3100.0,3122.51
"PG0255","Saturday ","Business",185300.0,185300.0,185300.0
"PG0255","Saturday ","Economy",67900.0,61800.0,62017.0
"PG0256","Thursday ","Business",185300.0,185300.0,185300.0
"PG0256","Thursday ","Economy",67900.0,61800.0,62061.43
"PG0257","Tuesday  ","Economy",7300.0,6600.0,6655.13
"PG0257","Monday   ","Economy",7300.0,6600.0,6655.13
"PG0257","Wednesday","Economy",7300.0,6600.0,6655.13
"PG0257","Sunday   ","Economy",7300.0,6600.0,6655.13
"PG0257","Friday   ","Economy",7300.0,6600.0,6655.13
"PG0257","Thursday ","Economy",7300.0,6600.0,6655.13
"PG0257","Saturday ","Economy",7300.0,6600.0,6655.13
"PG0258","Friday   ","Economy",7300.0,6600.0,6656.43
"PG0258","Monday   ","Economy",7300.0,6600.0,6656.43
"PG0258","Saturday ","Economy",7300.0,6600.0,6656.43
"PG0258","Thursday ","Economy",7300.0,6600.0,6656.43
"PG0258","Wednesday","Economy",7300.0,6600.0,6656.43
"PG0258","Sunday   ","Economy",7300.0,6600.0,6656.43
"PG0258","Tuesday  ","Economy",7300.0,6600.0,6656.43
"PG0259","Wednesday","Economy",19500.0,17800.0,17936.64
"PG0259","Saturday ","Economy",19500.0,17800.0,17936.64
"PG0259","Monday   ","Economy",19500.0,17800.0,17936.64
"PG0260","Tuesday  ","Economy",19500.0,17800.0,17934.11
"PG0260","Thursday ","Economy",19500.0,17800.0,17934.11
"PG0260","Sunday   ","Economy",19500.0,17800.0,17934.11
"PG0261","Tuesday  ","Economy",14000.0,12700.0,12806.9
"PG0261","Sunday   ","Economy",14000.0,12700.0,12806.9
"PG0261","Thursday ","Economy",14000.0,12700.0,12806.9
"PG0262","Thursday ","Economy",14000.0,12700.0,12814.04
"PG0262","Saturday ","Economy",14000.0,12700.0,12814.04
"PG0262","Tuesday  ","Economy",14000.0,12700.0,12814.04
"PG0263","Tuesday  ","Economy",6600.0,6600.0,6600.0
"PG0263","Thursday ","Economy",6600.0,6600.0,6600.0
"PG0263","Wednesday","Economy",6600.0,6600.0,6600.0
"PG0263","Sunday   ","Economy",6600.0,6600.0,6600.0
"PG0263","Monday   ","Economy",6600.0,6600.0,6600.0
"PG0263","Friday   ","Economy",6600.0,6600.0,6600.0
"PG0263","Saturday ","Economy",6600.0,6600.0,6600.0
"PG0264","Sunday   ","Economy",6600.0,6600.0,6600.0
"PG0264","Tuesday  ","Economy",6600.0,6600.0,6600.0
"PG0264","Wednesday","Economy",6600.0,6600.0,6600.0
"PG0264","Saturday ","Economy",6600.0,6600.0,6600.0
"PG0264","Friday   ","Economy",6600.0,6600.0,6600.0
"PG0264","Monday   ","Economy",6600.0,6600.0,6600.0
"PG0264","Thursday ","Economy",6600.0,6600.0,6600.0
"PG0265","Monday   ","Economy",6600.0,6600.0,6600.0
"PG0265","Wednesday","Economy",6600.0,6600.0,6600.0
"PG0265","Friday   ","Economy",6600.0,6600.0,6600.0
"PG0265","Sunday   ","Economy",6600.0,6600.0,6600.0
"PG0265","Thursday ","Economy",6600.0,6600.0,6600.0
"PG0265","Saturday ","Economy",6600.0,6600.0,6600.0
"PG0265","Tuesday  ","Economy",6600.0,6600.0,6600.0
"PG0269","Saturday ","Economy",24900.0,22600.0,22775.34
"PG0269","Tuesday  ","Economy",24900.0,22600.0,22775.34
"PG0269","Thursday ","Economy",24900.0,22600.0,22775.34
"PG0270","Tuesday  ","Economy",24900.0,22600.0,22772.03
"PG0270","Thursday ","Economy",24900.0,22600.0,22772.03
"PG0270","Saturday ","Economy",24900.0,22600.0,22772.03
"PG0273","Sunday   ","Business",44500.0,44500.0,44500.0
"PG0273","Friday   ","Business",44500.0,44500.0,44500.0
"PG0273","Monday   ","Business",44500.0,44500.0,44500.0
"PG0273","Saturday ","Business",44500.0,44500.0,44500.0
"PG0273","Thursday ","Business",44500.0,44500.0,44500.0
"PG0273","Wednesday","Business",44500.0,44500.0,44500.0
"PG0273","Tuesday  ","Business",44500.0,44500.0,44500.0
"PG0273","Thursday ","Economy",16300.0,14800.0,14885.21
"PG0273","Sunday   ","Economy",16300.0,14800.0,14885.21
"PG0273","Wednesday","Economy",16300.0,14800.0,14885.21
"PG0273","Tuesday  ","Economy",16300.0,14800.0,14885.21
"PG0273","Friday   ","Economy",16300.0,14800.0,14885.21
"PG0273","Saturday ","Economy",16300.0,14800.0,14885.21
"PG0273","Monday   ","Economy",16300.0,14800.0,14885.21
"PG0274","Wednesday","Business",44500.0,44500.0,44500.0
"PG0274","Tuesday  ","Business",44500.0,44500.0,44500.0
"PG0274","Monday   ","Business",44500.0,44500.0,44500.0
"PG0274","Friday   ","Business",44500.0,44500.0,44500.0
"PG0274","Thursday ","Business",44500.0,44500.0,44500.0
"PG0274","Saturday ","Business",44500.0,44500.0,44500.0
"PG0274","Sunday   ","Business",44500.0,44500.0,44500.0
"PG0274","Sunday   ","Economy",16300.0,14800.0,14888.57
"PG0274","Wednesday","Economy",16300.0,14800.0,14888.57
"PG0274","Saturday ","Economy",16300.0,14800.0,14888.57
"PG0274","Thursday ","Economy",16300.0,14800.0,14888.57
"PG0274","Monday   ","Economy",16300.0,14800.0,14888.57
"PG0274","Friday   ","Economy",16300.0,14800.0,14888.57
"PG0274","Tuesday  ","Economy",16300.0,14800.0,14888.57
"PG0275","Monday   ","Economy",28200.0,25700.0,25889.46
"PG0275","Wednesday","Economy",28200.0,25700.0,25889.46
"PG0275","Tuesday  ","Economy",28200.0,25700.0,25889.46
"PG0275","Saturday ","Economy",28200.0,25700.0,25889.46
"PG0275","Thursday ","Economy",28200.0,25700.0,25889.46
"PG0275","Friday   ","Economy",28200.0,25700.0,25889.46
"PG0275","Sunday   ","Economy",28200.0,25700.0,25889.46
"PG0276","Tuesday  ","Economy",28200.0,25700.0,25899.21
"PG0276","Monday   ","Economy",28200.0,25700.0,25899.21
"PG0276","Saturday ","Economy",28200.0,25700.0,25899.21
"PG0276","Friday   ","Economy",28200.0,25700.0,25899.21
"PG0276","Wednesday","Economy",28200.0,25700.0,25899.21
"PG0276","Sunday   ","Economy",28200.0,25700.0,25899.21
"PG0276","Thursday ","Economy",28200.0,25700.0,25899.21
"PG0277","Friday   ","Business",84000.0,84000.0,84000.0
"PG0277","Sunday   ","Business",84000.0,84000.0,84000.0
"PG0277","Wednesday","Business",84000.0,84000.0,84000.0
"PG0277","Tuesday  ","Business",84000.0,84000.0,84000.0
"PG0277","Saturday ","Business",84000.0,84000.0,84000.0
"PG0277","Thursday ","Business",84000.0,84000.0,84000.0
"PG0277","Monday   ","Business",84000.0,84000.0,84000.0
"PG0277","Tuesday  ","Comfort",47600.0,47600.0,47600.0
"PG0277","Thursday ","Comfort",47600.0,47600.0,47600.0
"PG0277","Saturday ","Comfort",47600.0,47600.0,47600.0
"PG0277","Monday   ","Comfort",47600.0,47600.0,47600.0
"PG0277","Wednesday","Comfort",47600.0,47600.0,47600.0
"PG0277","Friday   ","Comfort",47600.0,47600.0,47600.0
"PG0277","Sunday   ","Comfort",47600.0,47600.0,47600.0
"PG0277","Friday   ","Economy",30800.0,28000.0,28106.87
"PG0277","Thursday ","Economy",30800.0,28000.0,28106.87
"PG0277","Monday   ","Economy",30800.0,28000.0,28106.87
"PG0277","Tuesday  ","Economy",30800.0,28000.0,28106.87
"PG0277","Sunday   ","Economy",30800.0,28000.0,28106.87
"PG0277","Saturday ","Economy",30800.0,28000.0,28106.87
"PG0277","Wednesday","Economy",30800.0,28000.0,28106.87
"PG0278","Tuesday  ","Business",84000.0,84000.0,84000.0
"PG0278","Friday   ","Business",84000.0,84000.0,84000.0
"PG0278","Sunday   ","Business",84000.0,84000.0,84000.0
"PG0278","Saturday ","Business",84000.0,84000.0,84000.0
"PG0278","Monday   ","Business",84000.0,84000.0,84000.0
"PG0278","Wednesday","Business",84000.0,84000.0,84000.0
"PG0278","Thursday ","Business",84000.0,84000.0,84000.0
"PG0278","Thursday ","Comfort",47600.0,47600.0,47600.0
"PG0278","Friday   ","Comfort",47600.0,47600.0,47600.0
"PG0278","Monday   ","Comfort",47600.0,47600.0,47600.0
"PG0278","Sunday   ","Comfort",47600.0,47600.0,47600.0
"PG0278","Tuesday  ","Comfort",47600.0,47600.0,47600.0
"PG0278","Wednesday","Comfort",47600.0,47600.0,47600.0
"PG0278","Saturday ","Comfort",47600.0,47600.0,47600.0
"PG0278","Sunday   ","Economy",30800.0,28000.0,28100.83
"PG0278","Monday   ","Economy",30800.0,28000.0,28100.83
"PG0278","Wednesday","Economy",30800.0,28000.0,28100.83
"PG0278","Saturday ","Economy",30800.0,28000.0,28100.83
"PG0278","Tuesday  ","Economy",30800.0,28000.0,28100.83
"PG0278","Thursday ","Economy",30800.0,28000.0,28100.83
"PG0278","Friday   ","Economy",30800.0,28000.0,28100.83
"PG0283","Friday   ","Economy",8200.0,7400.0,7478.96
"PG0283","Saturday ","Economy",8200.0,7400.0,7478.96
"PG0283","Thursday ","Economy",8200.0,7400.0,7478.96
"PG0283","Wednesday","Economy",8200.0,7400.0,7478.96
"PG0283","Tuesday  ","Economy",8200.0,7400.0,7478.96
"PG0283","Monday   ","Economy",8200.0,7400.0,7478.96
"PG0283","Sunday   ","Economy",8200.0,7400.0,7478.96
"PG0284","Monday   ","Economy",8200.0,7400.0,7467.42
"PG0284","Sunday   ","Economy",8200.0,7400.0,7467.42
"PG0284","Saturday ","Economy",8200.0,7400.0,7467.42
"PG0284","Wednesday","Economy",8200.0,7400.0,7467.42
"PG0284","Friday   ","Economy",8200.0,7400.0,7467.42
"PG0284","Thursday ","Economy",8200.0,7400.0,7467.42
"PG0284","Tuesday  ","Economy",8200.0,7400.0,7467.42
"PG0285","Friday   ","Business",32800.0,32800.0,32800.0
"PG0285","Monday   ","Business",32800.0,32800.0,32800.0
"PG0285","Saturday ","Business",32800.0,32800.0,32800.0
"PG0285","Wednesday","Business",32800.0,32800.0,32800.0
"PG0285","Sunday   ","Business",32800.0,32800.0,32800.0
"PG0285","Tuesday  ","Business",32800.0,32800.0,32800.0
"PG0285","Thursday ","Business",32800.0,32800.0,32800.0
"PG0285","Thursday ","Economy",12000.0,10900.0,10965.41
"PG0285","Sunday   ","Economy",12000.0,10900.0,10965.41
"PG0285","Friday   ","Economy",12000.0,10900.0,10965.41
"PG0285","Monday   ","Economy",12000.0,10900.0,10965.41
"PG0285","Wednesday","Economy",12000.0,10900.0,10965.41
"PG0285","Tuesday  ","Economy",12000.0,10900.0,10965.41
"PG0285","Saturday ","Economy",12000.0,10900.0,10965.41
"PG0286","Wednesday","Business",32800.0,32800.0,32800.0
"PG0286","Thursday ","Business",32800.0,32800.0,32800.0
"PG0286","Tuesday  ","Business",32800.0,32800.0,32800.0
"PG0286","Monday   ","Business",32800.0,32800.0,32800.0
"PG0286","Saturday ","Business",32800.0,32800.0,32800.0
"PG0286","Sunday   ","Business",32800.0,32800.0,32800.0
"PG0286","Friday   ","Business",32800.0,32800.0,32800.0
"PG0286","Monday   ","Economy",12000.0,10900.0,10960.14
